DATE,15/03/2021,TIME,16:34:37
Index, Gyro_x [dps], Gyro_y [dps], Gyro_z [dps], Accel_x [g], Accel_y [g], Accel_z [g], Pressure [kg],,Time[s]
1355,1.8900000000000001,-2.5200000000000005,-2.1700000000000004,-0.0146484375,-0.990234375,-0.03173828125,-1.6007106751203537e-08,-1.6007106751203537e-08,5.385601
1356,2.5200000000000005,-2.9400000000000004,-2.9400000000000004,-0.0146484375,-0.98828125,-0.02978515625,-1.6007106751203537e-08,-1.6007106751203537e-08,5.385601
1357,1.8200000000000003,-2.5200000000000005,-2.3800000000000003,-0.03076171875,-0.99853515625,-0.01953125,-1.6007106751203537e-08,-1.6007106751203537e-08,5.385601
1358,1.8900000000000001,-2.31,-2.5200000000000005,-0.0205078125,-0.990234375,-0.03076171875,-1.6007106751203537e-08,-1.6007106751203537e-08,5.40122
1359,1.2600000000000002,-2.5200000000000005,-2.7300000000000004,-0.02783203125,-0.98681640625,-0.03271484375,-1.6007106751203537e-08,-1.6007106751203537e-08,5.40122
1360,0.7000000000000001,-2.31,-3.3600000000000003,-0.02392578125,-0.99169921875,-0.02587890625,-1.6007106751203537e-08,-1.6007106751203537e-08,5.40122
1361,2.1,-2.66,-2.45,-0.029296875,-0.9990234375,-0.02587890625,-1.6007106751203537e-08,-1.6007106751203537e-08,5.416874
1362,0.49000000000000005,-1.7500000000000002,-2.7300000000000004,-0.02685546875,-0.99365234375,-0.02392578125,-1.6007106751203537e-08,-1.6007106751203537e-08,5.416874
1363,1.2600000000000002,-2.31,-2.1,-0.01611328125,-0.98779296875,-0.03125,-1.6007106751203537e-08,-1.6007106751203537e-08,5.416874
1364,0.56,-2.24,-2.8000000000000003,-0.0244140625,-1.0009765625,-0.0283203125,-1.6007106751203537e-08,-1.6007106751203537e-08,5.416874
1365,3.6400000000000006,-3.2900000000000005,-2.87,-0.033203125,-0.9853515625,-0.03076171875,-1.6007106751203537e-08,-1.6007106751203537e-08,5.432462
1366,3.3600000000000003,-2.9400000000000004,-3.0100000000000002,-0.0205078125,-0.982421875,-0.02978515625,-1.6007106751203537e-08,-1.6007106751203537e-08,5.432462
1367,0.07,-1.8900000000000001,-2.45,-0.02734375,-0.99609375,-0.0185546875,-1.6007106751203537e-08,-1.6007106751203537e-08,5.432462
1368,1.9600000000000002,-2.31,-2.3800000000000003,-0.02880859375,-0.98388671875,-0.02294921875,-1.6007106751203537e-08,-1.6007106751203537e-08,5.448325
1369,1.4700000000000002,-2.66,-3.1500000000000004,-0.03662109375,-0.98388671875,-0.02001953125,-1.6007106751203537e-08,-1.6007106751203537e-08,5.448325
1370,1.8200000000000003,-2.24,-3.1500000000000004,-0.03173828125,-0.98681640625,-0.02685546875,-1.6007106751203537e-08,-1.6007106751203537e-08,5.448325
1371,1.8900000000000001,-2.66,-2.5900000000000003,-0.03076171875,-0.99072265625,-0.0244140625,-1.6007106751203537e-08,-1.6007106751203537e-08,5.463734
1372,1.4000000000000001,-2.31,-1.9600000000000002,-0.01904296875,-0.98388671875,-0.02978515625,-1.6007106751203537e-08,-1.6007106751203537e-08,5.463734
1373,2.5900000000000003,-2.66,-3.22,-0.02880859375,-0.98486328125,-0.0234375,-1.6007106751203537e-08,-1.6007106751203537e-08,5.463734
1374,1.2600000000000002,-2.0300000000000002,-2.45,-0.03076171875,-0.99560546875,-0.015625,-1.6007106751203537e-08,-1.6007106751203537e-08,5.463734
1375,1.2600000000000002,-2.31,-3.08,-0.029296875,-0.9853515625,-0.02734375,-1.6007106751203537e-08,-1.6007106751203537e-08,5.479777
1376,1.12,-2.3800000000000003,-2.3800000000000003,-0.0205078125,-0.986328125,-0.02880859375,-1.6007106751203537e-08,-1.6007106751203537e-08,5.479777
1377,1.1900000000000002,-2.31,-3.3600000000000003,-0.0322265625,-0.984375,-0.0224609375,-1.6007106751203537e-08,-1.6007106751203537e-08,5.479777
1378,1.8900000000000001,-2.5900000000000003,-2.1,-0.0283203125,-1.0,-0.02734375,-1.6007106751203537e-08,-1.6007106751203537e-08,5.495349
1379,0.7000000000000001,-1.8200000000000003,-3.22,-0.0224609375,-0.990234375,-0.03515625,-1.6007106751203537e-08,-1.6007106751203537e-08,5.495349
1380,1.2600000000000002,-2.24,-2.5900000000000003,-0.021484375,-0.990234375,-0.025390625,-1.6007106751203537e-08,-1.6007106751203537e-08,5.495349
1381,1.6800000000000002,-2.1,-2.3800000000000003,-0.02001953125,-0.98388671875,-0.02978515625,-1.6007106751203537e-08,-1.6007106751203537e-08,5.495349
1382,1.4700000000000002,-2.45,-2.5200000000000005,-0.01513671875,-0.99169921875,-0.02978515625,-1.6007106751203537e-08,-1.6007106751203537e-08,5.511028
1383,0.14,-1.6800000000000002,-2.87,-0.0302734375,-0.9873046875,-0.0263671875,-1.6007106751203537e-08,-1.6007106751203537e-08,5.511028
1384,0.9100000000000001,-1.8900000000000001,-3.22,-0.02392578125,-0.99560546875,-0.02490234375,-1.6007106751203537e-08,-1.6007106751203537e-08,5.511028
1385,0.8400000000000001,-2.5200000000000005,-2.45,-0.021484375,-0.9833984375,-0.0283203125,-1.6007106751203537e-08,-1.6007106751203537e-08,5.526528
1386,1.9600000000000002,-2.24,-2.8000000000000003,-0.02490234375,-0.98876953125,-0.03076171875,-1.6007106751203537e-08,-1.6007106751203537e-08,5.526528
1387,1.2600000000000002,-2.0300000000000002,-3.1500000000000004,-0.0185546875,-0.982421875,-0.03466796875,-1.6007106751203537e-08,-1.6007106751203537e-08,5.526528
1388,0.56,-1.8900000000000001,-2.87,-0.01904296875,-0.98095703125,-0.02099609375,-1.6007106751203537e-08,-1.6007106751203537e-08,5.541842
1389,2.45,-2.7300000000000004,-3.1500000000000004,-0.02587890625,-0.98388671875,-0.029296875,-1.6007106751203537e-08,-1.6007106751203537e-08,5.541842
1390,0.35000000000000003,-2.1700000000000004,-2.31,-0.02392578125,-0.99658203125,-0.03466796875,-1.6007106751203537e-08,-1.6007106751203537e-08,5.541842
1391,1.9600000000000002,-2.5900000000000003,-2.87,-0.02734375,-0.9814453125,-0.01708984375,-1.6007106751203537e-08,-1.6007106751203537e-08,5.541842
1392,0.14,-1.6800000000000002,-2.3800000000000003,-0.0263671875,-0.99609375,-0.0166015625,-1.6007106751203537e-08,-1.6007106751203537e-08,5.557441
1393,1.7500000000000002,-2.45,-2.9400000000000004,-0.03515625,-0.9853515625,-0.02001953125,-1.6007106751203537e-08,-1.6007106751203537e-08,5.557441
1394,2.0300000000000002,-2.87,-2.7300000000000004,-0.03857421875,-0.99267578125,-0.02685546875,-1.6007106751203537e-08,-1.6007106751203537e-08,5.557441
1395,0.9800000000000001,-2.0300000000000002,-2.87,-0.01904296875,-0.99365234375,-0.03173828125,-1.6007106751203537e-08,-1.6007106751203537e-08,5.5736
1396,1.54,-2.3800000000000003,-2.45,-0.021484375,-0.990234375,-0.01806640625,-1.6007106751203537e-08,-1.6007106751203537e-08,5.5736
1397,1.8200000000000003,-2.31,-3.08,-0.03466796875,-0.98486328125,-0.0205078125,-1.6007106751203537e-08,-1.6007106751203537e-08,5.5736
1398,0.9800000000000001,-2.66,-2.87,-0.03125,-0.9921875,-0.02197265625,-1.6007106751203537e-08,-1.6007106751203537e-08,5.5736
1399,1.7500000000000002,-2.3800000000000003,-2.66,-0.01953125,-0.9853515625,-0.0283203125,-1.6007106751203537e-08,-1.6007106751203537e-08,5.588702
1400,1.05,-2.1700000000000004,-2.45,-0.0302734375,-0.9873046875,-0.0244140625,-1.6007106751203537e-08,-1.6007106751203537e-08,5.588702
1401,2.5900000000000003,-2.8000000000000003,-2.87,-0.01953125,-0.984375,-0.029296875,-1.6007106751203537e-08,-1.6007106751203537e-08,5.588702
1402,1.61,-2.45,-3.08,-0.0205078125,-0.990234375,-0.03076171875,-1.6007106751203537e-08,-1.6007106751203537e-08,5.604797
1403,1.8200000000000003,-2.7300000000000004,-2.24,-0.03125,-0.994140625,-0.02099609375,-1.6007106751203537e-08,-1.6007106751203537e-08,5.604797
1404,2.3800000000000003,-2.66,-2.5200000000000005,-0.03125,-0.9921875,-0.02294921875,-1.6007106751203537e-08,-1.6007106751203537e-08,5.604797
1405,0.35000000000000003,-2.0300000000000002,-2.87,-0.0185546875,-0.9921875,-0.0234375,-1.6007106751203537e-08,-1.6007106751203537e-08,5.619964
1406,1.6800000000000002,-2.45,-2.7300000000000004,-0.02392578125,-0.99658203125,-0.02685546875,-1.6007106751203537e-08,-1.6007106751203537e-08,5.619964
1407,1.4700000000000002,-2.66,-2.87,-0.01806640625,-0.98193359375,-0.0263671875,-1.6007106751203537e-08,-1.6007106751203537e-08,5.635576
1408,1.33,-2.1700000000000004,-2.3800000000000003,-0.03271484375,-0.98583984375,-0.03857421875,-1.6007106751203537e-08,-1.6007106751203537e-08,5.635576
1409,1.1900000000000002,-1.8900000000000001,-2.66,-0.03759765625,-0.98974609375,-0.04296875,-1.6007106751203537e-08,-1.6007106751203537e-08,5.635576
1410,1.12,-2.31,-2.5900000000000003,-0.02001953125,-0.99267578125,-0.03466796875,-1.6007106751203537e-08,-1.6007106751203537e-08,5.635576
1411,1.4000000000000001,-2.66,-2.9400000000000004,-0.01513671875,-0.98876953125,-0.02685546875,-1.6007106751203537e-08,-1.6007106751203537e-08,5.635576
1412,1.7500000000000002,-2.8000000000000003,-2.45,-0.017578125,-0.9873046875,-0.03759765625,-1.6007106751203537e-08,-1.6007106751203537e-08,5.651199
1413,0.9100000000000001,-2.1700000000000004,-2.5900000000000003,-0.025390625,-0.99609375,-0.02294921875,-1.6007106751203537e-08,-1.6007106751203537e-08,5.651199
1414,0.9100000000000001,-1.9600000000000002,-2.3800000000000003,-0.02783203125,-1.00146484375,-0.02880859375,-1.6007106751203537e-08,-1.6007106751203537e-08,5.651199
1415,0.9100000000000001,-2.31,-2.5900000000000003,-0.015625,-0.9912109375,-0.03076171875,-1.6007106751203537e-08,-1.6007106751203537e-08,5.666815
1416,1.9600000000000002,-2.5900000000000003,-2.7300000000000004,-0.02294921875,-0.99560546875,-0.013671875,-1.6007106751203537e-08,-1.6007106751203537e-08,5.666815
1417,2.3800000000000003,-2.66,-2.66,-0.02783203125,-0.99853515625,-0.02392578125,-1.6007106751203537e-08,-1.6007106751203537e-08,5.666815
1418,1.33,-2.1700000000000004,-2.3800000000000003,-0.0244140625,-0.9912109375,-0.01953125,-1.6007106751203537e-08,-1.6007106751203537e-08,5.666815
1419,1.8200000000000003,-2.66,-2.5200000000000005,-0.02685546875,-0.98095703125,-0.0185546875,-1.6007106751203537e-08,-1.6007106751203537e-08,5.682403
1420,2.24,-2.87,-2.45,-0.03515625,-0.9921875,-0.0244140625,-1.6007106751203537e-08,-1.6007106751203537e-08,5.682403
1421,1.61,-2.5900000000000003,-2.31,-0.0146484375,-0.982421875,-0.0341796875,-1.6007106751203537e-08,-1.6007106751203537e-08,5.682403
1422,1.61,-2.66,-3.3600000000000003,-0.037109375,-0.984375,-0.02099609375,-1.6007106751203537e-08,-1.6007106751203537e-08,5.698484
1423,1.9600000000000002,-2.87,-3.08,-0.02734375,-0.9951171875,-0.021484375,-1.6007106751203537e-08,-1.6007106751203537e-08,5.698484
1424,2.24,-2.8000000000000003,-2.8000000000000003,-0.025390625,-0.9892578125,-0.0205078125,-1.6007106751203537e-08,-1.6007106751203537e-08,5.698484
1425,0.35000000000000003,-2.1700000000000004,-2.24,-0.025390625,-0.990234375,-0.0380859375,-1.6007106751203537e-08,-1.6007106751203537e-08,5.713645
1426,-0.14,-1.8900000000000001,-3.1500000000000004,-0.02880859375,-0.98974609375,-0.0283203125,-1.6007106751203537e-08,-1.6007106751203537e-08,5.713645
1427,0.07,-2.0300000000000002,-2.5200000000000005,-0.0283203125,-1.00390625,-0.017578125,-1.6007106751203537e-08,-1.6007106751203537e-08,5.713645
1428,2.5200000000000005,-2.9400000000000004,-2.7300000000000004,-0.02197265625,-0.99072265625,-0.02880859375,-1.6007106751203537e-08,-1.6007106751203537e-08,5.713645
1429,1.9600000000000002,-2.66,-2.24,-0.02880859375,-0.98193359375,-0.02880859375,-1.6007106751203537e-08,-1.6007106751203537e-08,5.729579
1430,0.35000000000000003,-2.31,-3.5700000000000003,-0.01513671875,-0.98876953125,-0.0341796875,-1.6007106751203537e-08,-1.6007106751203537e-08,5.729579
1431,0.7000000000000001,-2.5900000000000003,-3.1500000000000004,-0.01708984375,-0.98583984375,-0.0341796875,-1.6007106751203537e-08,-1.6007106751203537e-08,5.729579
1432,1.4700000000000002,-2.1700000000000004,-3.0100000000000002,-0.0234375,-0.994140625,-0.01904296875,-1.6007106751203537e-08,-1.6007106751203537e-08,5.74515
1433,0.56,-2.1700000000000004,-2.5900000000000003,-0.02392578125,-0.98876953125,-0.0341796875,-1.6007106751203537e-08,-1.6007106751203537e-08,5.750424
1434,1.9600000000000002,-2.7300000000000004,-2.8000000000000003,-0.0244140625,-0.9892578125,-0.0380859375,-1.6007106751203537e-08,-1.6007106751203537e-08,5.755674
1435,1.8900000000000001,-2.9400000000000004,-2.7300000000000004,-0.02001953125,-0.98388671875,-0.02392578125,-1.6007106751203537e-08,-1.6007106751203537e-08,5.76022
1436,2.5200000000000005,-2.5200000000000005,-2.87,-0.021484375,-0.994140625,-0.02734375,-1.6007106751203537e-08,-1.6007106751203537e-08,5.764697
1437,1.2600000000000002,-2.24,-2.45,-0.0263671875,-0.982421875,-0.033203125,-1.6007106751203537e-08,-1.6007106751203537e-08,5.769422
1438,1.4700000000000002,-2.31,-3.0100000000000002,-0.0283203125,-0.998046875,-0.0244140625,-1.6007106751203537e-08,-1.6007106751203537e-08,5.774294
1439,1.4000000000000001,-2.24,-2.45,-0.02880859375,-0.99365234375,-0.02685546875,-1.6007106751203537e-08,-1.6007106751203537e-08,5.778677
1440,0.8400000000000001,-2.1700000000000004,-3.22,-0.02392578125,-0.99267578125,-0.02490234375,-1.6007106751203537e-08,-1.6007106751203537e-08,5.783318
1441,1.7500000000000002,-2.45,-2.31,-0.021484375,-0.978515625,-0.01904296875,-1.6007106751203537e-08,-1.6007106751203537e-08,5.787722
1442,0.9100000000000001,-2.5900000000000003,-3.22,-0.025390625,-0.9873046875,-0.02880859375,-1.6007106751203537e-08,-1.6007106751203537e-08,5.792587
1443,2.1700000000000004,-2.66,-3.08,-0.02685546875,-0.99658203125,-0.0166015625,-1.6007106751203537e-08,-1.6007106751203537e-08,5.797831
1444,2.24,-2.66,-3.3600000000000003,-0.029296875,-0.9873046875,-0.03271484375,-1.6007106751203537e-08,-1.6007106751203537e-08,5.802044
1445,2.5200000000000005,-2.8000000000000003,-1.9600000000000002,-0.0263671875,-0.9970703125,-0.02001953125,-1.6007106751203537e-08,-1.6007106751203537e-08,5.806691
1446,0.9800000000000001,-2.0300000000000002,-2.7300000000000004,-0.0205078125,-0.9990234375,-0.02294921875,-1.6007106751203537e-08,-1.6007106751203537e-08,5.811603
1447,2.1700000000000004,-2.3800000000000003,-3.1500000000000004,-0.02392578125,-0.98681640625,-0.0361328125,-1.6007106751203537e-08,-1.6007106751203537e-08,5.816493
1448,1.61,-2.45,-1.6800000000000002,-0.01904296875,-0.98681640625,-0.02978515625,-1.6007106751203537e-08,-1.6007106751203537e-08,5.820946
1449,1.6800000000000002,-2.31,-2.24,-0.01806640625,-0.98876953125,-0.03369140625,-1.6007106751203537e-08,-1.6007106751203537e-08,5.824739
1450,1.8200000000000003,-2.3800000000000003,-2.24,-0.02197265625,-0.98681640625,-0.03173828125,-1.6007106751203537e-08,-1.6007106751203537e-08,5.82995
1451,0.7000000000000001,-2.5900000000000003,-3.43,-0.0244140625,-0.994140625,-0.02880859375,-1.6007106751203537e-08,-1.6007106751203537e-08,5.834356
1452,1.6800000000000002,-2.45,-2.24,-0.01953125,-0.9853515625,-0.0244140625,-1.6007106751203537e-08,-1.6007106751203537e-08,5.839644
1453,1.61,-2.45,-3.08,-0.02783203125,-0.98486328125,-0.009765625,-1.6007106751203537e-08,-1.6007106751203537e-08,5.840713
1454,2.3800000000000003,-2.9400000000000004,-2.87,-0.0234375,-0.9912109375,-0.03125,-1.6007106751203537e-08,-1.6007106751203537e-08,5.840713
1455,0.49000000000000005,-2.1700000000000004,-3.1500000000000004,-0.021484375,-0.9814453125,-0.025390625,-1.6007106751203537e-08,-1.6007106751203537e-08,5.840713
1456,1.7500000000000002,-2.5200000000000005,-2.45,-0.021484375,-0.9931640625,-0.02880859375,-1.6007106751203537e-08,-1.6007106751203537e-08,5.856616
1457,1.7500000000000002,-2.9400000000000004,-2.8000000000000003,-0.0224609375,-0.998046875,-0.01806640625,-1.6007106751203537e-08,-1.6007106751203537e-08,5.856616
1458,2.66,-2.87,-2.66,-0.02099609375,-0.99365234375,-0.02978515625,-1.6007106751203537e-08,-1.6007106751203537e-08,5.856616
1459,0.42000000000000004,-2.31,-2.8000000000000003,-0.0185546875,-0.9873046875,-0.0302734375,-1.6007106751203537e-08,-1.6007106751203537e-08,5.856616
1460,1.8200000000000003,-2.24,-1.9600000000000002,-0.02001953125,-0.99853515625,-0.025390625,-1.6007106751203537e-08,-1.6007106751203537e-08,5.871956
1461,1.4000000000000001,-2.1,-2.45,-0.0283203125,-0.998046875,-0.0146484375,-1.6007106751203537e-08,-1.6007106751203537e-08,5.871956
1462,1.2600000000000002,-2.3800000000000003,-2.5900000000000003,-0.02099609375,-0.98291015625,-0.03125,-1.6007106751203537e-08,-1.6007106751203537e-08,5.871956
1463,1.61,-2.3800000000000003,-2.8000000000000003,-0.02490234375,-0.99365234375,-0.02783203125,-1.6007106751203537e-08,-1.6007106751203537e-08,5.88786
1464,2.24,-2.7300000000000004,-2.8000000000000003,-0.02392578125,-0.99169921875,-0.033203125,-1.6007106751203537e-08,-1.6007106751203537e-08,5.88786
1465,2.3800000000000003,-2.87,-2.5200000000000005,-0.02197265625,-0.98681640625,-0.02685546875,-1.6007106751203537e-08,-1.6007106751203537e-08,5.88786
1466,1.8900000000000001,-2.45,-2.31,-0.02587890625,-0.98583984375,-0.03076171875,-1.6007106751203537e-08,-1.6007106751203537e-08,5.903253
1467,2.1700000000000004,-2.9400000000000004,-3.08,-0.01416015625,-0.98681640625,-0.033203125,-1.6007106751203537e-08,-1.6007106751203537e-08,5.903253
1468,1.12,-2.1700000000000004,-2.5900000000000003,-0.0263671875,-0.9912109375,-0.03173828125,-1.6007106751203537e-08,-1.6007106751203537e-08,5.903253
1469,0.56,-1.9600000000000002,-2.7300000000000004,-0.02685546875,-0.99755859375,-0.01953125,-1.6007106751203537e-08,-1.6007106751203537e-08,5.903253
1470,-0.07,-1.61,-2.5200000000000005,-0.025390625,-0.98828125,-0.033203125,-1.6007106751203537e-08,-1.6007106751203537e-08,5.91882
1471,2.45,-3.1500000000000004,-2.45,-0.0244140625,-1.001953125,-0.02685546875,-1.6007106751203537e-08,-1.6007106751203537e-08,5.91882
1472,2.0300000000000002,-2.1700000000000004,-2.7300000000000004,-0.0283203125,-0.99609375,-0.021484375,-1.6007106751203537e-08,-1.6007106751203537e-08,5.91882
1473,1.05,-2.24,-2.5900000000000003,-0.01953125,-0.98828125,-0.03955078125,-1.6007106751203537e-08,-1.6007106751203537e-08,5.934769
1474,2.1700000000000004,-2.5900000000000003,-3.08,-0.02197265625,-0.98291015625,-0.0224609375,-1.6007106751203537e-08,-1.6007106751203537e-08,5.934769
1475,2.1,-2.66,-2.9400000000000004,-0.0185546875,-0.986328125,-0.03271484375,-1.6007106751203537e-08,-1.6007106751203537e-08,5.934769
1476,2.3800000000000003,-2.5900000000000003,-2.45,-0.03173828125,-0.99462890625,-0.02490234375,-1.6007106751203537e-08,-1.6007106751203537e-08,5.950061
1477,1.8900000000000001,-2.66,-2.5900000000000003,-0.01953125,-0.9892578125,-0.0302734375,-1.6007106751203537e-08,-1.6007106751203537e-08,5.950061
1478,1.8900000000000001,-2.5900000000000003,-2.8000000000000003,-0.0302734375,-0.9990234375,-0.02490234375,-1.6007106751203537e-08,-1.6007106751203537e-08,5.950061
1479,1.8900000000000001,-2.7300000000000004,-2.87,-0.02294921875,-0.98486328125,-0.03076171875,-1.6007106751203537e-08,-1.6007106751203537e-08,5.950061
1480,3.7100000000000004,-3.3600000000000003,-2.9400000000000004,-0.03076171875,-0.97802734375,-0.02880859375,-1.6007106751203537e-08,-1.6007106751203537e-08,5.965732
1481,-0.49000000000000005,-1.7500000000000002,-2.24,-0.02734375,-0.9931640625,-0.015625,-1.6007106751203537e-08,-1.6007106751203537e-08,5.965732
1482,3.5700000000000003,-3.3600000000000003,-2.5200000000000005,-0.02490234375,-0.99267578125,-0.025390625,-1.6007106751203537e-08,-1.6007106751203537e-08,5.965732
1483,0.9100000000000001,-2.1,-2.3800000000000003,-0.02392578125,-0.98486328125,-0.03076171875,-1.6007106751203537e-08,-1.6007106751203537e-08,5.981798
1484,1.7500000000000002,-2.24,-3.1500000000000004,-0.02978515625,-0.98876953125,-0.02392578125,-1.6007106751203537e-08,-1.6007106751203537e-08,5.981798
1485,0.8400000000000001,-2.24,-2.3800000000000003,-0.0322265625,-0.9873046875,-0.02294921875,-1.6007106751203537e-08,-1.6007106751203537e-08,5.981798
1486,3.08,-3.08,-2.9400000000000004,-0.0283203125,-1.0009765625,-0.02392578125,-1.6007106751203537e-08,-1.6007106751203537e-08,5.996926
1487,0.42000000000000004,-1.7500000000000002,-2.45,-0.03271484375,-0.99462890625,-0.02490234375,-1.6007106751203537e-08,-1.6007106751203537e-08,5.996926
1488,0.49000000000000005,-2.0300000000000002,-2.9400000000000004,-0.02783203125,-0.97802734375,-0.03662109375,-1.6007106751203537e-08,-1.6007106751203537e-08,5.996926
1489,-0.35000000000000003,-1.8200000000000003,-1.6800000000000002,-0.02490234375,-0.99853515625,-0.02001953125,-1.6007106751203537e-08,-1.6007106751203537e-08,5.996926
1490,2.31,-2.5200000000000005,-3.22,-0.0244140625,-0.9921875,-0.02685546875,-1.6007106751203537e-08,-1.6007106751203537e-08,6.012894
1491,1.33,-2.5200000000000005,-2.9400000000000004,-0.0224609375,-0.9921875,-0.01904296875,-1.6007106751203537e-08,-1.6007106751203537e-08,6.012894
1492,1.12,-2.1700000000000004,-3.43,-0.029296875,-0.9951171875,-0.02783203125,-1.6007106751203537e-08,-1.6007106751203537e-08,6.012894
1493,1.12,-1.8200000000000003,-2.1,-0.01904296875,-0.98583984375,-0.0302734375,-1.6007106751203537e-08,-1.6007106751203537e-08,6.028507
1494,1.9600000000000002,-2.87,-2.8000000000000003,-0.0322265625,-0.9873046875,-0.02587890625,-1.6007106751203537e-08,-1.6007106751203537e-08,6.028507
1495,0.77,-1.9600000000000002,-2.7300000000000004,-0.02392578125,-0.99169921875,-0.0185546875,-1.6007106751203537e-08,-1.6007106751203537e-08,6.028507
1496,1.2600000000000002,-2.1700000000000004,-2.0300000000000002,-0.02978515625,-0.99462890625,-0.02099609375,-1.6007106751203537e-08,-1.6007106751203537e-08,6.028507
1497,0.77,-1.8900000000000001,-2.1,-0.02880859375,-1.00048828125,-0.02392578125,-1.6007106751203537e-08,-1.6007106751203537e-08,6.04379
1498,1.6800000000000002,-2.5200000000000005,-2.66,-0.02392578125,-0.99462890625,-0.02587890625,-1.6007106751203537e-08,-1.6007106751203537e-08,6.04379
1499,2.1700000000000004,-2.7300000000000004,-3.1500000000000004,-0.021484375,-0.9814453125,-0.02783203125,-1.6007106751203537e-08,-1.6007106751203537e-08,6.04379
1500,1.4700000000000002,-2.24,-1.61,-0.025390625,-0.9970703125,-0.02685546875,-1.6007106751203537e-08,-1.6007106751203537e-08,6.059887
1501,2.5200000000000005,-3.08,-3.3600000000000003,-0.021484375,-0.9951171875,-0.03076171875,-1.6007106751203537e-08,-1.6007106751203537e-08,6.059887
1502,2.8000000000000003,-3.2900000000000005,-2.7300000000000004,-0.01953125,-0.9892578125,-0.0361328125,-1.6007106751203537e-08,-1.6007106751203537e-08,6.059887
1503,1.12,-2.31,-2.9400000000000004,-0.0166015625,-0.9921875,-0.02197265625,-1.6007106751203537e-08,-1.6007106751203537e-08,6.075033
1504,1.4000000000000001,-2.1,-2.0300000000000002,-0.02294921875,-0.99560546875,-0.03369140625,-1.6007106751203537e-08,-1.6007106751203537e-08,6.075033
1505,1.33,-2.45,-3.0100000000000002,-0.0244140625,-0.998046875,-0.01611328125,-1.6007106751203537e-08,-1.6007106751203537e-08,6.075033
1506,1.61,-2.24,-2.31,-0.0283203125,-1.00390625,-0.01708984375,-1.6007106751203537e-08,-1.6007106751203537e-08,6.075033
1507,1.6800000000000002,-2.24,-3.1500000000000004,-0.02197265625,-0.98974609375,-0.03515625,-1.6007106751203537e-08,-1.6007106751203537e-08,6.090656
1508,3.08,-3.0100000000000002,-2.7300000000000004,-0.02783203125,-1.00048828125,-0.0263671875,-1.6007106751203537e-08,-1.6007106751203537e-08,6.090656
1509,0.49000000000000005,-2.31,-2.24,-0.01904296875,-0.98193359375,-0.0244140625,-1.6007106751203537e-08,-1.6007106751203537e-08,6.090656
1510,0.7000000000000001,-2.8000000000000003,-3.0100000000000002,-0.0283203125,-0.998046875,-0.00439453125,-1.6007106751203537e-08,-1.6007106751203537e-08,6.106839
1511,1.05,-2.1,-3.22,-0.0341796875,-0.9814453125,-0.01806640625,-1.6007106751203537e-08,-1.6007106751203537e-08,6.106839
1512,2.1700000000000004,-2.3800000000000003,-2.3800000000000003,-0.02734375,-0.9892578125,-0.033203125,-1.6007106751203537e-08,-1.6007106751203537e-08,6.106839
1513,0.6300000000000001,-1.8900000000000001,-2.31,-0.033203125,-0.984375,-0.02978515625,-1.6007106751203537e-08,-1.6007106751203537e-08,6.121896
1514,1.1900000000000002,-2.45,-2.31,-0.033203125,-0.98046875,-0.02490234375,-1.6007106751203537e-08,-1.6007106751203537e-08,6.121896
1515,1.9600000000000002,-2.66,-3.1500000000000004,-0.0283203125,-0.984375,-0.02392578125,-1.6007106751203537e-08,-1.6007106751203537e-08,6.121896
1516,0.56,-2.1700000000000004,-2.7300000000000004,-0.0283203125,-0.9912109375,-0.03076171875,-1.6007106751203537e-08,-1.6007106751203537e-08,6.121896
1517,1.2600000000000002,-2.24,-2.9400000000000004,-0.0205078125,-0.9853515625,-0.03369140625,-1.6007106751203537e-08,-1.6007106751203537e-08,6.137925
1518,2.0300000000000002,-2.5200000000000005,-2.31,-0.0341796875,-0.9873046875,-0.02392578125,-1.6007106751203537e-08,-1.6007106751203537e-08,6.137925
1519,1.4700000000000002,-2.3800000000000003,-3.22,-0.025390625,-0.984375,-0.02685546875,-1.6007106751203537e-08,-1.6007106751203537e-08,6.137925
1520,1.2600000000000002,-2.31,-1.6800000000000002,-0.02783203125,-1.00439453125,-0.03466796875,-1.6007106751203537e-08,-1.6007106751203537e-08,6.153431
1521,2.8000000000000003,-2.7300000000000004,-2.9400000000000004,-0.02685546875,-0.98583984375,-0.02783203125,-1.6007106751203537e-08,-1.6007106751203537e-08,6.153431
1522,1.33,-2.5900000000000003,-2.8000000000000003,-0.01953125,-0.9892578125,-0.02197265625,-1.6007106751203537e-08,-1.6007106751203537e-08,6.153431
1523,1.4000000000000001,-2.31,-3.1500000000000004,-0.025390625,-0.9873046875,-0.02783203125,-1.6007106751203537e-08,-1.6007106751203537e-08,6.153431
1524,1.9600000000000002,-2.3800000000000003,-2.5900000000000003,-0.02490234375,-0.97998046875,-0.02490234375,-1.6007106751203537e-08,-1.6007106751203537e-08,6.168761
1525,0.77,-1.8200000000000003,-2.8000000000000003,-0.0234375,-0.98828125,-0.0302734375,-1.6007106751203537e-08,-1.6007106751203537e-08,6.168761
1526,3.8500000000000005,-3.2900000000000005,-3.08,-0.021484375,-0.9970703125,-0.015625,-1.6007106751203537e-08,-1.6007106751203537e-08,6.168761
